Subfolder Path,Tstamps,Cfbfs
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_040321/", "60435.16894983098609,60435.17242205318325", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_040321/", "60435.16893168325623,60435.17240390545339", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041132/", "60435.17464095999458", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041132/", "60435.17462281225744", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041132/", "60435.17462281225016", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041132/", "60435.17462644179614", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041132/", "60435.17464095998730", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041546/", "60435.17757363361306", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041546/", "60435.17755548587593", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041546/", "60435.17758452223643", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041546/", "60435.17757363360579", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_041546/", "60435.17761718815746", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042000/", "60435.18050630723155", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042000/", "60435.18050630722428", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042000/", "60435.18048815949442", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042000/", "60435.18049178903311", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042000/", "60435.18048815947986", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042000/", "60435.18051719585492", "cfbf00036,cfbf00042,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042415/", "60435.18343898085004", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042415/", "60435.18343898084277", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042415/", "60435.18344986948068", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042415/", "60435.18345349901938", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042415/", "60435.18344986946613", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042415/", "60435.18344986947341", "cfbf00036,cfbf00042,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042831/", "60435.18641520900565,60435.18988743120281", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042831/", "60435.18641157945967,60435.18988380165683", "cfbf00036,cfbf00042,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042831/", "60435.18638254309917,60435.18985476529633,60435.19332698748622", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042831/", "60435.18641157945240,60435.18988380164956", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042831/", "60435.18640069083631,60435.18987291303347", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_042831/", "60435.18640069082903,60435.18987291302619", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_043845/", "60435.19352912025352,60435.19700134245068", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_043845/", "60435.19352549070754,60435.19699771290470", "cfbf00036,cfbf00042,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_043845/", "60435.19351460208418,60435.19698682428134", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_043845/", "60435.19351460207690,60435.19698682427406", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_043845/", "60435.19352549070027,60435.19699771289743", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_043845/", "60435.19349645434704,60435.19696867654420", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_044600/", "60435.19854878315527,60435.20202100535244", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_044600/", "60435.19854878313345,60435.20202100533061", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_044600/", "60435.19853789451008,60435.20201011670724", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_044600/", "60435.19854878314072,60435.20202100533788", "cfbf00036,cfbf00042,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_044600/", "60435.19855241268669,60435.20202463488386", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_044600/", "60435.19853789451736,60435.20201011671452", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20428709625412,60435.20775931845128", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20429798488476,60435.20777020708192", "cfbf00036"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20426894850243,60435.20774117069959", "cfbf00041,cfbf00043"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20426894852426,60435.20774117072142", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20429798487748,60435.20777020707465", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00044,cfbf00045,cfbf00046,cfbf00047"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20427257805568,60435.20774480025284", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20428709626140,60435.20775931845856", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_045413/", "60435.20426894850971,60435.20774117070687", "cfbf00042,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21138285975030", "cfbf00041,cfbf00043"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21140100750927", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21138285977213", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21138648930355", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21138285976485", "cfbf00036"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21138285975758", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00042,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050429/", "60435.21140100750199", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21434456974384,60435.21781679194100", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00042,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21434456975112,60435.21781679194828", "cfbf00036"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21434819928982,60435.21782042148698", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21434456973657,60435.21781679193373", "cfbf00041,cfbf00043"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21434456975840,60435.21781679195556", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21436271748826,60435.21783493968542", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_050845/", "60435.21436271749553,60435.21783493969269", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22144759236835,60435.22491981456551", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22146211053769,60435.22493433273485", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22145848099899,60435.22493070319615", "cfbf00036"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22145848099171,60435.22493070318887", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00042,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22142944463849,60435.22490166683565", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22145848098444,60435.22493070318160", "cfbf00041,cfbf00043"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_051858/", "60435.22144759237563,60435.22491981457279", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22867764910916,60435.23214987130632", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22865950137930,60435.23213172357646", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22865950136475,60435.23213172356191", "cfbf00036"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22865950135747,60435.23213172355463", "cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00042,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22866313090344,60435.23213535310060", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22865950135019,60435.23213172354735", "cfbf00041,cfbf00043"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_052922/", "60435.22867764911643,60435.23214987131360", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_193341/", "60497.81500319948827", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_193341/", "60497.81497416311322", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_195321/", "60497.82865029454115,60497.83212251673831", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_195321/", "60497.82862125816609,60497.83209348036326", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_201610/", "60497.84450415389438,60497.84797637609154", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_201610/", "60497.84447511751932,60497.84794733971648", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_203944/", "60497.86088066795492,60497.86435289015208", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00008,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_203944/", "60497.86085163157986,60497.86432385377702", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_210325/", "60497.87731525475829", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_210325/", "60497.87728621838323", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_213118/", "60497.89668251518015,60497.90015473737731", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_213118/", "60497.89665347880509,60497.90012570100225", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_214447/", "60497.90603222711070,60497.90950444930786", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0019/20240706_214447/", "60497.90603222710342,60497.90950444930058", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_000328/", "60493.00234731673117,60493.00581953892834", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00008,cfbf00009,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_003838/", "60493.02676690596127,60493.03023912815843", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_005820/", "60493.04044303738192,60493.04391525957908", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_010834/", "60493.04755694862979,60493.05102917082695", "cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_012814/", "60493.06120404368266", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_012814/", "60493.06123308005044", "cfbf00000,cfbf00005,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_013226/", "60493.06413671729388", "cfbf00000,cfbf00005,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_013226/", "60493.06413671730115", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_015824/", "60493.08216830459423,60493.08564052679139", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_015824/", "60493.08213926821918,60493.08561149041634", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_015824/", "60493.08216830458696,60493.08564052678412", "cfbf00000,cfbf00005"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_021652/", "60493.09500238121836", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_021652/", "60493.09497334484331", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_021652/", "60493.09500238121109", "cfbf00000,cfbf00005,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_024141/", "60493.11222095008270,60493.11569317227986", "cfbf00001,cfbf00002,cfbf00004,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_024141/", "60493.11219191370765,60493.11566413590481", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240701-0034/20240702_024141/", "60493.11222095007543,60493.11569317227259", "cfbf00000,cfbf00005"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_200600/", "60536.83743352732563,60536.84090574952279", "cfbf00000,cfbf00001,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_200600/", "60536.83740449095058,60536.84087671314774", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_204112/", "60536.86185311655572,60536.86532533875288", "cfbf00000,cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_204112/", "60536.86185311654845,60536.86532533874561", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
